"dsstox_substance_id","casrn","preferred_name","study_id","species","admin_route","study_type","processed","tested_status","reported_status","endpoint_id","endpoint_category","endpoint_type","endpoint_target"
DTXSID6032647,"21564-17-0","2-(Thiocyanomethylthio)benzothiazole",3910,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6032647,"21564-17-0","2-(Thiocyanomethylthio)benzothiazole",3910,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3022162,"1689-84-5",Bromoxynil,3918,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3022162,"1689-84-5",Bromoxynil,3918,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3022162,"1689-84-5",Bromoxynil,3919,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3022162,"1689-84-5",Bromoxynil,3919,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3022162,"1689-84-5",Bromoxynil,3919,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3022162,"1689-84-5",Bromoxynil,3919,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3022162,"1689-84-5",Bromoxynil,3920,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3022162,"1689-84-5",Bromoxynil,3920,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3022162,"1689-84-5",Bromoxynil,3920,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3022162,"1689-84-5",Bromoxynil,3920,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2021105,"82-68-8",Pentachloronitrobenzene,3936,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2021105,"82-68-8",Pentachloronitrobenzene,3936,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2021105,"82-68-8",Pentachloronitrobenzene,3936,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2021105,"82-68-8",Pentachloronitrobenzene,3936,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2021105,"82-68-8",Pentachloronitrobenzene,3937,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2021105,"82-68-8",Pentachloronitrobenzene,3937,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2021105,"82-68-8",Pentachloronitrobenzene,3937,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2021105,"82-68-8",Pentachloronitrobenzene,3937,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3947,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3947,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3947,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3947,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3949,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3949,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3949,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3949,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3951,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3951,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3951,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1021409,"76-87-9",Triphenyltin hydroxide,3951,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032552,"142459-58-3",Flufenacet,3969,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032552,"142459-58-3",Flufenacet,3969,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032552,"142459-58-3",Flufenacet,3970,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032552,"142459-58-3",Flufenacet,3970,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6042440,"83121-18-0",Teflubenzuron,3971,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6042440,"83121-18-0",Teflubenzuron,3971,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032552,"142459-58-3",Flufenacet,3972,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032552,"142459-58-3",Flufenacet,3972,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6023999,"66215-27-8",Cyromazine,3978,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6023999,"66215-27-8",Cyromazine,3978,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6023999,"66215-27-8",Cyromazine,3978,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6023999,"66215-27-8",Cyromazine,3978,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6023999,"66215-27-8",Cyromazine,3979,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6023999,"66215-27-8",Cyromazine,3979,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6023999,"66215-27-8",Cyromazine,3979,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6023999,"66215-27-8",Cyromazine,3979,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1034715,"108-62-3",Metaldehyde acetaldehyde tetramer,3987,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1034715,"108-62-3",Metaldehyde acetaldehyde tetramer,3987,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1034715,"108-62-3",Metaldehyde acetaldehyde tetramer,3988,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1034715,"108-62-3",Metaldehyde acetaldehyde tetramer,3988,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1034715,"108-62-3",Metaldehyde acetaldehyde tetramer,3989,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1034715,"108-62-3",Metaldehyde acetaldehyde tetramer,3989,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0024345,"82097-50-5",Triasulfuron,3995,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0024345,"82097-50-5",Triasulfuron,3995,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0024345,"82097-50-5",Triasulfuron,3995,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0024345,"82097-50-5",Triasulfuron,3995,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID0024345,"82097-50-5",Triasulfuron,3996,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0024345,"82097-50-5",Triasulfuron,3996,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0024345,"82097-50-5",Triasulfuron,3996,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID0024345,"82097-50-5",Triasulfuron,3996,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032392,"66441-23-4",Fenoxaprop-ethyl,4009,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032392,"66441-23-4",Fenoxaprop-ethyl,4009,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032392,"66441-23-4",Fenoxaprop-ethyl,4010,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032392,"66441-23-4",Fenoxaprop-ethyl,4010,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032392,"66441-23-4",Fenoxaprop-ethyl,4010,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032392,"66441-23-4",Fenoxaprop-ethyl,4010,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2032392,"66441-23-4",Fenoxaprop-ethyl,4011,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032392,"66441-23-4",Fenoxaprop-ethyl,4011,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5034694,"28382-15-2","Maleic hydrazide, potassium salt",4030,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5034694,"28382-15-2","Maleic hydrazide, potassium salt",4030,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034586,"153233-91-1",Etoxazole,4032,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8034586,"153233-91-1",Etoxazole,4032,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8034586,"153233-91-1",Etoxazole,4032,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8034586,"153233-91-1",Etoxazole,4032,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8023719,"97322-87-7",Troglitazone,4129,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8023719,"97322-87-7",Troglitazone,4129,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID8023719,"97322-87-7",Troglitazone,4131,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8023719,"97322-87-7",Troglitazone,4131,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID6047319,"184653-84-7",Carabersat,4134,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6047319,"184653-84-7",Carabersat,4134,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1047310,"196808-45-4",Farglitazar,4136,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1047310,"196808-45-4",Farglitazar,4136,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1047310,"196808-45-4",Farglitazar,4137,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1047310,"196808-45-4",Farglitazar,4137,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1047310,"196808-45-4",Farglitazar,4140,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1047310,"196808-45-4",Farglitazar,4140,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID4032459,"298-02-2",Phorate,4147,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4032459,"298-02-2",Phorate,4147,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4032459,"298-02-2",Phorate,4147,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4032459,"298-02-2",Phorate,4147,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID4032459,"298-02-2",Phorate,4149,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4032459,"298-02-2",Phorate,4149,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4032459,"298-02-2",Phorate,4149,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4032459,"298-02-2",Phorate,4149,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID5024261,"732-11-6",Phosmet,4155,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5024261,"732-11-6",Phosmet,4155,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020449,"62-73-7",Dichlorvos,4161,rat,Inhalation,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5020449,"62-73-7",Dichlorvos,4161,rat,Inhalation,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5020449,"62-73-7",Dichlorvos,4161,rat,Inhalation,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020449,"62-73-7",Dichlorvos,4161,rat,Inhalation,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3034458,"99129-21-2",Clethodim,4178,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3034458,"99129-21-2",Clethodim,4178,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034458,"99129-21-2",Clethodim,4178,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034458,"99129-21-2",Clethodim,4178,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3034458,"99129-21-2",Clethodim,4180,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3034458,"99129-21-2",Clethodim,4180,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034458,"99129-21-2",Clethodim,4180,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034458,"99129-21-2",Clethodim,4180,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4186,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4186,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4186,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4186,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4190,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4190,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4190,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4190,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID5047322,"200940-23-4",SB243213A,4204,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5047322,"200940-23-4",SB243213A,4204,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1047316,"461023-63-2",Aplaviroc hydrochloride,4242,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1047316,"461023-63-2",Aplaviroc hydrochloride,4242,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,4274,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,4274,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,4274,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,4274,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,4296,mouse,Inhalation,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,4296,mouse,Inhalation,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,4296,mouse,Inhalation,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,4296,mouse,Inhalation,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4303,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4303,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4304,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4304,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4304,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4304,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7020346,"10380-28-6",Copper-8-hydroxyquinoline (1:2),4311,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7020346,"10380-28-6",Copper-8-hydroxyquinoline (1:2),4311,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,4326,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,4326,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,4326,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,4326,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3021641,"112-05-0",Nonanoic acid,4329,mouse,Dermal,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3021641,"112-05-0",Nonanoic acid,4329,mouse,Dermal,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3021641,"112-05-0",Nonanoic acid,4329,mouse,Dermal,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3021641,"112-05-0",Nonanoic acid,4329,mouse,Dermal,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",4344,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",4344,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",4344,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",4344,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4445,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4445,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4446,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4446,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID3047348,"742693-38-5",SSR504734,4455,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3047348,"742693-38-5",SSR504734,4455,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID2047351,NOCAS_47351,SSR240612,4456,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2047351,NOCAS_47351,SSR240612,4456,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID8047341,"264618-44-2",SSR146977,4457,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8047341,"264618-44-2",SSR146977,4457,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID6047369,"221671-62-1",SR146131,4460,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6047369,"221671-62-1",SR146131,4460,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4461,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4461,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID8047349,NOCAS_47349,AVE8488,4462,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8047349,NOCAS_47349,AVE8488,4462,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID4047383,NOCAS_47383,AVE3247,4463,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4047383,NOCAS_47383,AVE3247,4463,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1024120,"77182-82-2",Glufosinate-ammonium,4601,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1024120,"77182-82-2",Glufosinate-ammonium,4601,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1024120,"77182-82-2",Glufosinate-ammonium,4601,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1024120,"77182-82-2",Glufosinate-ammonium,4601,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0034851,"15165-67-0",Dichlorprop-P,4632,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0034851,"15165-67-0",Dichlorprop-P,4632,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4652,mouse,Dermal,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4652,mouse,Dermal,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4652,mouse,Dermal,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4652,mouse,Dermal,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4653,mouse,Dermal,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4653,mouse,Dermal,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7047356,"473289-62-2",Ilepatril,4705,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7047356,"473289-62-2",Ilepatril,4705,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID2047355,"189003-92-7",Trelanserin,4706,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2047355,"189003-92-7",Trelanserin,4706,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
