"dsstox_substance_id","casrn","preferred_name","study_id","study_source","species","admin_route","study_type","study_type_guideline","processed","dose_start","dose_start_unit","dose_end","dose_end_unit","tested_status","reported_status","endpoint_id","endpoint_category","endpoint_type","endpoint_target"
DTXSID3034458,"99129-21-2",Clethodim,4180,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3034458,"99129-21-2",Clethodim,4180,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID3034458,"99129-21-2",Clethodim,4180,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4186,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4186,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4186,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4186,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4190,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4190,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4190,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID7024164,"83055-99-6",Bensulfuron-methyl,4190,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID5047322,"200940-23-4",SB243213A,4204,pharma_gsk,rat,Oral,CHR,Chronic toxicity,0,0,day,26,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5047322,"200940-23-4",SB243213A,4204,pharma_gsk,rat,Oral,CHR,Chronic toxicity,0,0,day,26,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID1047316,"461023-63-2",Aplaviroc hydrochloride,4242,pharma_gsk,rat,Oral,CHR,Chronic toxicity,0,0,day,26,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1047316,"461023-63-2",Aplaviroc hydrochloride,4242,pharma_gsk,rat,Oral,CHR,Chronic toxicity,0,0,day,26,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,4274,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,4274,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,4274,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID2032390,"60168-88-9",Fenarimol,4274,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,4296,opp_der,mouse,Inhalation,CHR,Carcinogenicity,1,0,month,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,4296,opp_der,mouse,Inhalation,CHR,Carcinogenicity,1,0,month,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,4296,opp_der,mouse,Inhalation,CHR,Carcinogenicity,1,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020273,"7782-50-5",Chlorine,4296,opp_der,mouse,Inhalation,CHR,Carcinogenicity,1,0,month,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4303,opp_der,rat,Oral,CHR,Chronic toxicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4303,opp_der,rat,Oral,CHR,Chronic toxicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4304,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,91,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4304,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,91,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4304,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,91,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3020621,"51630-58-1",Fenvalerate,4304,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,91,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID7020346,"10380-28-6",Copper-8-hydroxyquinoline (1:2),4311,other-unknown,rat,Oral,CHR,Chronic toxicity,0,0,week,102,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7020346,"10380-28-6",Copper-8-hydroxyquinoline (1:2),4311,other-unknown,rat,Oral,CHR,Chronic toxicity,0,0,week,102,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,4326,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,4326,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,4326,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,4326,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID3021641,"112-05-0",Nonanoic acid,4329,opp_der,mouse,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,80,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID3021641,"112-05-0",Nonanoic acid,4329,opp_der,mouse,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,80,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3021641,"112-05-0",Nonanoic acid,4329,opp_der,mouse,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,80,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID3021641,"112-05-0",Nonanoic acid,4329,opp_der,mouse,Dermal,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,80,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",4344,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",4344,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",4344,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID4024985,"118-52-5","1,3-Dichloro-5,5-dimethylhydantoin",4344,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4445,pharma_sanofi,mouse,Oral,CHR,Carcinogenicity,0,0,day,106,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4445,pharma_sanofi,mouse,Oral,CHR,Carcinogenicity,0,0,day,106,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4446,pharma_sanofi,rat,Oral,CHR,Carcinogenicity,0,0,day,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4446,pharma_sanofi,rat,Oral,CHR,Carcinogenicity,0,0,day,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID3047348,"742693-38-5",SSR504734,4455,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3047348,"742693-38-5",SSR504734,4455,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2047351,NOCAS_47351,SSR240612,4456,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2047351,NOCAS_47351,SSR240612,4456,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID8047341,"264618-44-2",SSR146977,4457,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8047341,"264618-44-2",SSR146977,4457,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID6047369,"221671-62-1",SR146131,4460,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6047369,"221671-62-1",SR146131,4460,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4461,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3047344,"159138-81-5",Cariporide mesylate,4461,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID8047349,NOCAS_47349,AVE8488,4462,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8047349,NOCAS_47349,AVE8488,4462,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID4047383,NOCAS_47383,AVE3247,4463,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4047383,NOCAS_47383,AVE3247,4463,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID1024120,"77182-82-2",Glufosinate-ammonium,4601,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1024120,"77182-82-2",Glufosinate-ammonium,4601,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1024120,"77182-82-2",Glufosinate-ammonium,4601,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID1024120,"77182-82-2",Glufosinate-ammonium,4601,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID0034851,"15165-67-0",Dichlorprop-P,4632,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0034851,"15165-67-0",Dichlorprop-P,4632,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4652,opp_der,mouse,Dermal,CHR,Carcinogenicity,1,0,day,28,day,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4652,opp_der,mouse,Dermal,CHR,Carcinogenicity,1,0,day,28,day,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4652,opp_der,mouse,Dermal,CHR,Carcinogenicity,1,0,day,28,day,1,0,346,systemic,pathology gross,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4652,opp_der,mouse,Dermal,CHR,Carcinogenicity,1,0,day,28,day,1,1,346,systemic,pathology gross,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4653,opp_der,mouse,Dermal,CHR,Carcinogenicity,1,0,month,18,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6034920,"15922-78-8",Sodium pyrithione,4653,opp_der,mouse,Dermal,CHR,Carcinogenicity,1,0,month,18,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID7047356,"473289-62-2",Ilepatril,4705,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7047356,"473289-62-2",Ilepatril,4705,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2047355,"189003-92-7",Trelanserin,4706,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2047355,"189003-92-7",Trelanserin,4706,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID1047360,"929601-09-2",SR58611,4707,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1047360,"929601-09-2",SR58611,4707,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2047357,"288104-79-0",Surinabant,4708,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2047357,"288104-79-0",Surinabant,4708,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2047357,"288104-79-0",Surinabant,4709,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2047357,"288104-79-0",Surinabant,4709,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID1047364,NOCAS_47364,SSR103800,4710,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1047364,NOCAS_47364,SSR103800,4710,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID7047358,"439687-69-1",Nelivaptan,4717,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7047358,"439687-69-1",Nelivaptan,4717,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID1047362,NOCAS_47362,SSR150106,4718,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1047362,NOCAS_47362,SSR150106,4718,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID2047359,"298198-52-4",SSR180711,4719,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2047359,"298198-52-4",SSR180711,4719,pharma_sanofi,rat,Oral,CHR,Chronic toxicity,0,0,day,6,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID1047360,"929601-09-2",SR58611,4750,pharma_sanofi,mouse,Oral,CHR,Carcinogenicity,0,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1047360,"929601-09-2",SR58611,4750,pharma_sanofi,mouse,Oral,CHR,Carcinogenicity,0,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID1047360,"929601-09-2",SR58611,4751,pharma_sanofi,rat,Oral,CHR,Carcinogenicity,0,0,day,2,year,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1047360,"929601-09-2",SR58611,4751,pharma_sanofi,rat,Oral,CHR,Carcinogenicity,0,0,day,2,year,1,1,346,systemic,pathology gross,mammary gland
DTXSID0048054,"15627-09-5",Bis[1-cyclohexyl-1-(hydroxy-kappaO)-2-(oxo-kappaO)hydrazinato]copper,4865,opp_der,rat,Oral,CHR,Chronic toxicity,1,0,month,12,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0048054,"15627-09-5",Bis[1-cyclohexyl-1-(hydroxy-kappaO)-2-(oxo-kappaO)hydrazinato]copper,4865,opp_der,rat,Oral,CHR,Chronic toxicity,1,0,month,12,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID0020319,"1897-45-6",Chlorothalonil,4884,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0020319,"1897-45-6",Chlorothalonil,4884,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0020319,"1897-45-6",Chlorothalonil,4884,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID0020319,"1897-45-6",Chlorothalonil,4884,opp_der,mouse,Oral,CHR,Carcinogenicity,1,0,month,18,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID0020319,"1897-45-6",Chlorothalonil,4886,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0020319,"1897-45-6",Chlorothalonil,4886,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0020319,"1897-45-6",Chlorothalonil,4886,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID0020319,"1897-45-6",Chlorothalonil,4886,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID0048054,"15627-09-5",Bis[1-cyclohexyl-1-(hydroxy-kappaO)-2-(oxo-kappaO)hydrazinato]copper,4892,opp_der,rat,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0048054,"15627-09-5",Bis[1-cyclohexyl-1-(hydroxy-kappaO)-2-(oxo-kappaO)hydrazinato]copper,4892,opp_der,rat,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0048054,"15627-09-5",Bis[1-cyclohexyl-1-(hydroxy-kappaO)-2-(oxo-kappaO)hydrazinato]copper,4892,opp_der,rat,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,1,346,systemic,pathology gross,mammary gland
DTXSID0048054,"15627-09-5",Bis[1-cyclohexyl-1-(hydroxy-kappaO)-2-(oxo-kappaO)hydrazinato]copper,4892,opp_der,rat,Oral,CHR,Carcinogenicity,1,0,week,104,week,1,0,346,systemic,pathology gross,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4905,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,27,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4905,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,27,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4905,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,27,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4905,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,27,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4906,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4906,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4906,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4906,opp_der,mouse,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,24,month,1,0,346,systemic,pathology gross,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4907,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,27,month,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4907,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,27,month,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4907,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,27,month,1,1,346,systemic,pathology gross,mammary gland
DTXSID4027608,"5915-41-3",Terbuthylazine,4907,opp_der,rat,Oral,CHR,Combined chronic toxicity/carcinogenicity,1,0,month,27,month,1,0,346,systemic,pathology gross,mammary gland
